date,Appliances,lights,T1,RH_1,T_out,Press_mm_hg,RH_out,Windspeed,Visibility,Tdewpoint
2/17/2016 23:50,60,0,21.03333333,35.59,-3.50E-01,755.3166667,90.33333333,2.833333333,62,-1.70E+00
2/18/2016 0:00,60,0,21,35.62666667,-2.00E-01,755.3,90,3,62,-1.60E+00
2/18/2016 0:10,60,0,20.92666667,35.62666667,-2.50E-01,755.3333333,90.16666667,3,61.83333333,-1.63E+00
2/18/2016 0:20,50,0,20.89,35.62666667,-3.00E-01,755.3666667,90.33333333,3,61.66666667,-1.67E+00
2/18/2016 0:30,50,0,20.89,35.7,-3.50E-01,755.4,90.5,3,61.5,-1.70E+00
2/18/2016 0:40,40,0,20.85666667,35.66333333,-4.00E-01,755.4333333,90.66666667,3,61.33333333,-1.73E+00
2/18/2016 0:50,30,0,20.79,35.59,-4.50E-01,755.4666667,90.83333333,3,61.16666667,-1.77E+00
2/18/2016 1:00,30,0,20.79,35.59,-5.00E-01,755.5,91,3,61,-1.80E+00
2/18/2016 1:10,60,0,20.73,35.59,-4.33E-01,755.4333333,90.33333333,3.333333333,61.33333333,-1.83E+00
2/18/2016 1:20,60,0,20.7,35.59,-3.67E-01,755.3666667,89.66666667,3.666666667,61.66666667,-1.87E+00
2/18/2016 1:30,60,0,20.7,35.59,-3.00E-01,755.3,89,4,62,-1.90E+00
2/18/2016 1:40,50,0,20.6,35.5,-2.33E-01,755.2333333,88.33333333,4.333333333,62.33333333,-1.93E+00
2/18/2016 1:50,50,0,20.6,35.5,-1.67E-01,755.1666667,87.66666667,4.666666667,62.66666667,-1.97E+00
2/18/2016 2:00,60,0,20.6,35.5,-1.00E-01,755.1,87,5,63,-2.00E+00
2/18/2016 2:10,50,0,20.53333333,35.56,-2.17E-01,755.0833333,86.83333333,4.833333333,63,-2.13E+00
2/18/2016 2:20,50,0,20.5,35.62666667,-3.33E-01,755.0666667,86.66666667,4.666666667,63,-2.27E+00
2/18/2016 2:30,60,0,20.5,35.7,-4.50E-01,755.05,86.5,4.5,63,-2.40E+00
2/18/2016 2:40,50,0,20.42666667,35.62666667,-5.67E-01,755.0333333,86.33333333,4.333333333,63,-2.53E+00
2/18/2016 2:50,60,0,20.39,35.59,-6.83E-01,755.0166667,86.16666667,4.166666667,63,-2.67E+00
2/18/2016 3:00,40,0,20.39,35.66333333,-8.00E-01,755,86,4,63,-2.80E+00
2/18/2016 3:10,40,0,20.35666667,35.7,-9.33E-01,754.95,86.5,3.833333333,62.83333333,-2.87E+00
2/18/2016 3:20,30,0,20.29,35.7,-1.07E+00,754.9,87,3.666666667,62.66666667,-2.93E+00
2/18/2016 3:30,30,0,20.26,35.7,-1.20E+00,754.85,87.5,3.5,62.5,-3.00E+00
2/18/2016 3:40,50,0,20.2,35.7,-1.33E+00,754.8,88,3.333333333,62.33333333,-3.07E+00
2/18/2016 3:50,50,0,20.2,35.7,-1.47E+00,754.75,88.5,3.166666667,62.16666667,-3.13E+00
2/18/2016 4:00,60,0,20.13333333,35.7,-1.60E+00,754.7,89,3,62,-3.20E+00
2/18/2016 4:10,70,0,20.1,35.7,-1.45E+00,754.6833333,88.16666667,3.166666667,62.5,-3.18E+00
2/18/2016 4:20,50,0,20.1,35.7,-1.30E+00,754.6666667,87.33333333,3.333333333,63,-3.17E+00
2/18/2016 4:30,50,0,20.06666667,35.76,-1.15E+00,754.65,86.5,3.5,63.5,-3.15E+00
2/18/2016 4:40,50,0,20,35.7,-1.00E+00,754.6333333,85.66666667,3.666666667,64,-3.13E+00
2/18/2016 4:50,60,0,20,35.7,-8.50E-01,754.6166667,84.83333333,3.833333333,64.5,-3.12E+00
2/18/2016 5:00,50,0,20,35.7,-7.00E-01,754.6,84,4,65,-3.10E+00
2/18/2016 5:10,60,0,19.92666667,35.7,-7.33E-01,754.6,84.16666667,3.833333333,65,-3.12E+00
2/18/2016 5:20,60,0,19.92666667,35.7,-7.67E-01,754.6,84.33333333,3.666666667,65,-3.13E+00
2/18/2016 5:30,40,0,19.89,35.76,-8.00E-01,754.6,84.5,3.5,65,-3.15E+00
2/18/2016 5:40,40,0,19.89,35.76,-8.33E-01,754.6,84.66666667,3.333333333,65,-3.17E+00
2/18/2016 5:50,30,0,19.79,35.7,-8.67E-01,754.6,84.83333333,3.166666667,65,-3.18E+00
2/18/2016 6:00,30,0,19.79,35.79,-9.00E-01,754.6,85,3,65,-3.20E+00
2/18/2016 6:10,60,0,19.79,35.79,-7.83E-01,754.5666667,85,3,64.66666667,-3.07E+00
2/18/2016 6:20,50,0,19.76,35.79,-6.67E-01,754.5333333,85,3,64.33333333,-2.93E+00
2/18/2016 6:30,60,0,19.7,35.79,-5.50E-01,754.5,85,3,64,-2.80E+00
2/18/2016 6:40,50,0,19.7,35.82666667,-4.33E-01,754.4666667,85,3,63.66666667,-2.67E+00
2/18/2016 6:50,60,0,19.7,35.9,-3.17E-01,754.4333333,85,3,63.33333333,-2.53E+00
2/18/2016 7:00,60,10,19.66666667,35.9,-2.00E-01,754.4,85,3,63,-2.40E+00
2/18/2016 7:10,50,10,19.66666667,35.96666667,-1.33E-01,754.45,84.66666667,3.166666667,63.33333333,-2.40E+00
2/18/2016 7:20,80,0,19.66666667,36.16333333,-6.67E-02,754.5,84.33333333,3.333333333,63.66666667,-2.40E+00
2/18/2016 7:30,70,10,19.6,36.09,0.00E+00,754.55,84,3.5,64,-2.40E+00
2/18/2016 7:40,50,0,19.6,36.15666667,6.67E-02,754.6,83.66666667,3.666666667,64.33333333,-2.40E+00
2/18/2016 7:50,30,0,19.6,36.36333333,1.33E-01,754.65,83.33333333,3.833333333,64.66666667,-2.40E+00
2/18/2016 8:00,40,0,19.6,36.26,2.00E-01,754.7,83,4,65,-2.40E+00
2/18/2016 8:10,40,20,19.6,36.12666667,2.50E-01,754.7666667,82.66666667,4,57.66666667,-2.40E+00
2/18/2016 8:20,50,20,19.6,36.06,3.00E-01,754.8333333,82.33333333,4,50.33333333,-2.40E+00
2/18/2016 8:30,60,10,19.6,35.93333333,3.50E-01,754.9,82,4,43,-2.40E+00
2/18/2016 8:40,50,0,19.5,35.83333333,4.00E-01,754.9666667,81.66666667,4,35.66666667,-2.40E+00
2/18/2016 8:50,170,0,19.5,35.7,4.50E-01,755.0333333,81.33333333,4,28.33333333,-2.40E+00
2/18/2016 9:00,270,0,19.5,35.9,5.00E-01,755.1,81,4,21,-2.40E+00
2/18/2016 9:10,70,0,19.5,35.86333333,6.00E-01,755.1166667,80.66666667,4,21.16666667,-2.35E+00
2/18/2016 9:20,90,30,19.5,35.79,7.00E-01,755.1333333,80.33333333,4,21.33333333,-2.30E+00
2/18/2016 9:30,90,20,19.5,35.76,8.00E-01,755.15,80,4,21.5,-2.25E+00
2/18/2016 9:40,260,20,19.5,35.7,9.00E-01,755.1666667,79.66666667,4,21.66666667,-2.20E+00
2/18/2016 9:50,150,20,19.5,35.59,1.00E+00,755.1833333,79.33333333,4,21.83333333,-2.15E+00
2/18/2016 10:00,80,30,19.5,35.59,1.10E+00,755.2,79,4,22,-2.10E+00
2/18/2016 10:10,60,20,19.5,35.4,1.25E+00,755.25,78.16666667,4,21.83333333,-2.12E+00
2/18/2016 10:20,60,20,19.56666667,35.32666667,1.40E+00,755.3,77.33333333,4,21.66666667,-2.13E+00
2/18/2016 10:30,70,20,19.6,35.29,1.55E+00,755.35,76.5,4,21.5,-2.15E+00
2/18/2016 10:40,50,20,19.6,35.29,1.70E+00,755.4,75.66666667,4,21.33333333,-2.17E+00
2/18/2016 10:50,130,30,19.7,35.36333333,1.85E+00,755.45,74.83333333,4,21.16666667,-2.18E+00
2/18/2016 11:00,540,20,19.7,35.43,2.00E+00,755.5,74,4,21,-2.20E+00
2/18/2016 11:10,510,20,19.7,36.16,2.12E+00,755.5333333,73.5,4,21.16666667,-2.17E+00
2/18/2016 11:20,200,20,19.76,36.9,2.23E+00,755.5666667,73,4,21.33333333,-2.13E+00
2/18/2016 11:30,200,30,19.82333333,37.06666667,2.35E+00,755.6,72.5,4,21.5,-2.10E+00
2/18/2016 11:40,180,20,19.96333333,37.66,2.47E+00,755.6333333,72,4,21.66666667,-2.07E+00
2/18/2016 11:50,190,20,20,38.59,2.58E+00,755.6666667,71.5,4,21.83333333,-2.03E+00
2/18/2016 12:00,100,20,20.06666667,38.86333333,2.70E+00,755.7,71,4,22,-2.00E+00
2/18/2016 12:10,240,20,20.1,38.395,2.82E+00,755.7,70.66666667,4.333333333,22.5,-1.97E+00
2/18/2016 12:20,140,20,20.13333333,38.29666667,2.93E+00,755.7,70.33333333,4.666666667,23,-1.93E+00
2/18/2016 12:30,100,30,20.2,37.89,3.05E+00,755.7,70,5,23.5,-1.90E+00
2/18/2016 12:40,90,20,20.29,37.63333333,3.17E+00,755.7,69.66666667,5.333333333,24,-1.87E+00
2/18/2016 12:50,70,20,20.29,37.43333333,3.28E+00,755.7,69.33333333,5.666666667,24.5,-1.83E+00
2/18/2016 13:00,70,30,20.29,36.9,3.40E+00,755.7,69,6,25,-1.80E+00
2/18/2016 13:10,60,20,20.29,36.56666667,3.40E+00,755.7,69.5,5.833333333,25,-1.70E+00
2/18/2016 13:20,60,20,20.39,37.12333333,3.40E+00,755.7,70,5.666666667,25,-1.60E+00
2/18/2016 13:30,70,0,20.32333333,36.59666667,3.40E+00,755.7,70.5,5.5,25,-1.50E+00
2/18/2016 13:40,50,0,20.39,36.19333333,3.40E+00,755.7,71,5.333333333,25,-1.40E+00
2/18/2016 13:50,50,0,20.39,35.8,3.40E+00,755.7,71.5,5.166666667,25,-1.30E+00
2/18/2016 14:00,50,0,20.39,35.4,3.40E+00,755.7,72,5,25,-1.20E+00
2/18/2016 14:10,40,0,20.46333333,35.12666667,3.45E+00,755.7166667,72,4.833333333,24.33333333,-1.15E+00
2/18/2016 14:20,50,0,20.5,34.93,3.50E+00,755.7333333,72,4.666666667,23.66666667,-1.10E+00
2/18/2016 14:30,40,0,20.5,34.65666667,3.55E+00,755.75,72,4.5,23,-1.05E+00
2/18/2016 14:40,20,0,20.5,34.46666667,3.60E+00,755.7666667,72,4.333333333,22.33333333,-1.00E+00
2/18/2016 14:50,40,0,20.42666667,34.32666667,3.65E+00,755.7833333,72,4.166666667,21.66666667,-9.50E-01
2/18/2016 15:00,20,0,20.39,34.16333333,3.70E+00,755.8,72,4,21,-9.00E-01
2/18/2016 15:10,40,0,20.39,34.09,3.60E+00,755.85,73.66666667,3.833333333,21.16666667,-7.00E-01
2/18/2016 15:20,50,0,20.39,34,3.50E+00,755.9,75.33333333,3.666666667,21.33333333,-5.00E-01
2/18/2016 15:30,40,0,20.29,33.96666667,3.40E+00,755.95,77,3.5,21.5,-3.00E-01
2/18/2016 15:40,50,0,20.29,33.9,3.30E+00,756,78.66666667,3.333333333,21.66666667,-1.00E-01
2/18/2016 15:50,50,0,20.26,33.86333333,3.20E+00,756.05,80.33333333,3.166666667,21.83333333,1.00E-01
2/18/2016 16:00,40,0,20.2,33.79,3.10E+00,756.1,82,3,22,3.00E-01
2/18/2016 16:10,50,0,20.2,33.79,3.10E+00,756.1166667,81.5,2.833333333,23.16666667,2.00E-01
2/18/2016 16:20,50,0,20.13333333,33.79,3.10E+00,756.1333333,81,2.666666667,24.33333333,1.00E-01
2/18/2016 16:30,80,10,20.06666667,33.79,3.10E+00,756.15,80.5,2.5,25.5,0.00E+00
2/18/2016 16:40,90,0,20,33.79,3.10E+00,756.1666667,80,2.333333333,26.66666667,-1.00E-01
2/18/2016 16:50,80,0,20,33.9,3.10E+00,756.1833333,79.5,2.166666667,27.83333333,-2.00E-01
2/18/2016 17:00,100,0,20,33.96666667,3.10E+00,756.2,79,2,29,-3.00E-01
2/18/2016 17:10,100,0,20,34.12666667,2.98E+00,756.2333333,80.16666667,2,27.83333333,-2.17E-01
2/18/2016 17:20,80,0,20,34.26,2.87E+00,756.2666667,81.33333333,2,26.66666667,-1.33E-01
2/18/2016 17:30,80,0,19.89,34.43333333,2.75E+00,756.3,82.5,2,25.5,-5.00E-02
2/18/2016 17:40,70,0,19.89,34.56,2.63E+00,756.3333333,83.66666667,2,24.33333333,3.33E-02
2/18/2016 17:50,70,0,19.89,34.62666667,2.52E+00,756.3666667,84.83333333,2,23.16666667,1.17E-01
2/18/2016 18:00,80,0,19.89,34.62666667,2.40E+00,756.4,86,2,22,2.00E-01
2/18/2016 18:10,90,0,20,34.7,2.37E+00,756.4833333,86.33333333,2.166666667,22.16666667,2.33E-01
2/18/2016 18:20,80,0,20,34.7,2.33E+00,756.5666667,86.66666667,2.333333333,22.33333333,2.67E-01
2/18/2016 18:30,160,0,20.03333333,34.76666667,2.30E+00,756.65,87,2.5,22.5,3.00E-01
2/18/2016 18:40,440,0,20.1,34.9,2.27E+00,756.7333333,87.33333333,2.666666667,22.66666667,3.33E-01
2/18/2016 18:50,230,0,20.1,34.96666667,2.23E+00,756.8166667,87.66666667,2.833333333,22.83333333,3.67E-01
2/18/2016 19:00,260,0,20.13333333,35.43333333,2.20E+00,756.9,88,3,23,4.00E-01
2/18/2016 19:10,180,10,20.26,36.36,2.12E+00,756.9166667,89.16666667,2.833333333,27,5.00E-01
2/18/2016 19:20,100,10,20.32333333,37.22666667,2.03E+00,756.9333333,90.33333333,2.666666667,31,6.00E-01
2/18/2016 19:30,90,0,20.46333333,37.96666667,1.95E+00,756.95,91.5,2.5,35,7.00E-01
2/18/2016 19:40,90,0,20.5,36.9,1.87E+00,756.9666667,92.66666667,2.333333333,39,8.00E-01
2/18/2016 19:50,90,0,20.5,36.56666667,1.78E+00,756.9833333,93.83333333,2.166666667,43,9.00E-01
2/18/2016 20:00,80,10,20.53333333,36.29,1.70E+00,757,95,2,47,1.00E+00
2/18/2016 20:10,70,10,20.6,36.29,1.63E+00,757.05,95,2,49.33333333,9.33E-01
2/18/2016 20:20,70,30,20.63333333,36.46666667,1.57E+00,757.1,95,2,51.66666667,8.67E-01
2/18/2016 20:30,70,20,20.63333333,36.26666667,1.50E+00,757.15,95,2,54,8.00E-01
2/18/2016 20:40,100,20,20.6,36,1.43E+00,757.2,95,2,56.33333333,7.33E-01
2/18/2016 20:50,90,10,20.66666667,36,1.37E+00,757.25,95,2,58.66666667,6.67E-01
2/18/2016 21:00,80,10,20.73,36,1.30E+00,757.3,95,2,61,6.00E-01
2/18/2016 21:10,80,0,20.85666667,36,1.27E+00,757.3166667,95.33333333,2,58.16666667,6.00E-01
2/18/2016 21:20,90,0,20.92666667,35.86333333,1.23E+00,757.3333333,95.66666667,2,55.33333333,6.00E-01
2/18/2016 21:30,80,0,21.06666667,35.79,1.20E+00,757.35,96,2,52.5,6.00E-01
2/18/2016 21:40,90,10,21.1,35.66333333,1.17E+00,757.3666667,96.33333333,2,49.66666667,6.00E-01
2/18/2016 21:50,90,0,21.175,35.5675,1.13E+00,757.3833333,96.66666667,2,46.83333333,6.00E-01
2/18/2016 22:00,80,0,21.26,35.56,1.10E+00,757.4,97,2,44,6.00E-01
2/18/2016 22:10,80,0,21.29,35.46666667,1.07E+00,757.45,97,2,42.16666667,5.83E-01
2/18/2016 22:20,80,10,21.35666667,35.4,1.03E+00,757.5,97,2,40.33333333,5.67E-01
2/18/2016 22:30,60,0,21.32333333,35.29,1.00E+00,757.55,97,2,38.5,5.50E-01
2/18/2016 22:40,40,20,21.39,35.23,9.67E-01,757.6,97,2,36.66666667,5.33E-01
2/18/2016 22:50,30,20,21.39,35.2,9.33E-01,757.65,97,2,34.83333333,5.17E-01
2/18/2016 23:00,30,0,21.39,35.12666667,9.00E-01,757.7,97,2,33,5.00E-01
2/18/2016 23:10,60,0,21.39,35.09,8.00E-01,757.75,97.33333333,1.833333333,29.33333333,4.33E-01
2/18/2016 23:20,50,0,21.32333333,35.09,7.00E-01,757.8,97.66666667,1.666666667,25.66666667,3.67E-01
2/18/2016 23:30,40,0,21.29,35.12666667,6.00E-01,757.85,98,1.5,22,3.00E-01
2/18/2016 23:40,50,0,21.29,35.2,5.00E-01,757.9,98.33333333,1.333333333,18.33333333,2.33E-01
2/18/2016 23:50,50,0,21.29,35.2,4.00E-01,757.95,98.66666667,1.166666667,14.66666667,1.67E-01
2/19/2016 0:00,40,0,21.29,35.26,3.00E-01,758,99,1,11,1.00E-01
2/19/2016 0:10,50,10,21.2,35.2,2.67E-01,758.0666667,99,1,10.83333333,8.33E-02
2/19/2016 0:20,50,0,21.2,35.26,2.33E-01,758.1333333,99,1,10.66666667,6.67E-02
2/19/2016 0:30,60,0,21.1,35.32666667,2.00E-01,758.2,99,1,10.5,5.00E-02
2/19/2016 0:40,50,0,21.1,35.4,1.67E-01,758.2666667,99,1,10.33333333,3.33E-02
2/19/2016 0:50,20,0,21.1,35.5,1.33E-01,758.3333333,99,1,10.16666667,1.67E-02
2/19/2016 1:00,30,0,21.03333333,35.5,1.00E-01,758.4,99,1,10,0.00E+00
2/19/2016 1:10,20,0,21,35.5,1.33E-01,758.4,99,1,11.16666667,3.33E-02
2/19/2016 1:20,40,0,21,35.59,1.67E-01,758.4,99,1,12.33333333,6.67E-02
2/19/2016 1:30,50,0,20.92666667,35.66333333,2.00E-01,758.4,99,1,13.5,1.00E-01
2/19/2016 1:40,50,10,20.89,35.73,2.33E-01,758.4,99,1,14.66666667,1.33E-01
2/19/2016 1:50,50,0,20.89,35.79,2.67E-01,758.4,99,1,15.83333333,1.67E-01
2/19/2016 2:00,50,0,20.79,35.79,3.00E-01,758.4,99,1,17,2.00E-01
2/19/2016 2:10,50,0,20.79,35.79,3.33E-01,758.4166667,99,1.166666667,17.16666667,2.17E-01
2/19/2016 2:20,40,0,20.76,35.9,3.67E-01,758.4333333,99,1.333333333,17.33333333,2.33E-01
2/19/2016 2:30,50,0,20.7,35.9,4.00E-01,758.45,99,1.5,17.5,2.50E-01
2/19/2016 2:40,40,0,20.7,35.9,4.33E-01,758.4666667,99,1.666666667,17.66666667,2.67E-01
2/19/2016 2:50,40,0,20.7,35.9,4.67E-01,758.4833333,99,1.833333333,17.83333333,2.83E-01
2/19/2016 3:00,50,0,20.6,35.82666667,5.00E-01,758.5,99,2,18,3.00E-01
2/19/2016 3:10,40,10,20.6,35.9,5.17E-01,758.5,99,2,17.83333333,3.33E-01
2/19/2016 3:20,30,0,20.5,35.9,5.33E-01,758.5,99,2,17.66666667,3.67E-01
2/19/2016 3:30,30,0,20.5,35.9,5.50E-01,758.5,99,2,17.5,4.00E-01
2/19/2016 3:40,30,0,20.5,35.9,5.67E-01,758.5,99,2,17.33333333,4.33E-01
2/19/2016 3:50,50,0,20.42666667,35.9,5.83E-01,758.5,99,2,17.16666667,4.67E-01
2/19/2016 4:00,40,0,20.39,35.9,6.00E-01,758.5,99,2,17,5.00E-01
2/19/2016 4:10,50,0,20.39,35.9,6.67E-01,758.5666667,99.16666667,2.166666667,14.83333333,5.83E-01
2/19/2016 4:20,50,0,20.39,35.9,7.33E-01,758.6333333,99.33333333,2.333333333,12.66666667,6.67E-01
2/19/2016 4:30,50,0,20.29,35.93333333,8.00E-01,758.7,99.5,2.5,10.5,7.50E-01
2/19/2016 4:40,60,10,20.29,36,8.67E-01,758.7666667,99.66666667,2.666666667,8.333333333,8.33E-01
2/19/2016 4:50,40,0,20.2,36,9.33E-01,758.8333333,99.83333333,2.833333333,6.166666667,9.17E-01
2/19/2016 5:00,50,0,20.2,36,1.00E+00,758.9,100,3,4,1.00E+00
2/19/2016 5:10,40,0,20.2,36.09,8.50E-01,758.9666667,99.83333333,2.833333333,6.5,8.33E-01
2/19/2016 5:20,50,0,20.13333333,36.09,7.00E-01,759.0333333,99.66666667,2.666666667,9,6.67E-01
2/19/2016 5:30,40,0,20.1,36.12666667,5.50E-01,759.1,99.5,2.5,11.5,5.00E-01
2/19/2016 5:40,20,0,20.1,36.2,4.00E-01,759.1666667,99.33333333,2.333333333,14,3.33E-01
2/19/2016 5:50,40,0,20.06666667,36.16333333,2.50E-01,759.2333333,99.16666667,2.166666667,16.5,1.67E-01
2/19/2016 6:00,30,0,20.06666667,36.16333333,1.00E-01,759.3,99,2,19,0.00E+00
2/19/2016 6:10,40,0,20,36.2,-1.00E-01,759.3666667,99,2,24.33333333,-2.17E-01
2/19/2016 6:20,40,0,20,36.2,-3.00E-01,759.4333333,99,2,29.66666667,-4.33E-01
2/19/2016 6:30,50,0,19.89,36.2,-5.00E-01,759.5,99,2,35,-6.50E-01
2/19/2016 6:40,40,0,19.89,36.2,-7.00E-01,759.5666667,99,2,40.33333333,-8.67E-01
2/19/2016 6:50,50,0,19.89,36.29,-9.00E-01,759.6333333,99,2,45.66666667,-1.08E+00
2/19/2016 7:00,50,10,19.89,36.29,-1.10E+00,759.7,99,2,51,-1.30E+00
2/19/2016 7:10,50,0,19.85666667,36.26,-1.12E+00,759.75,98.5,2,52.66666667,-1.38E+00
2/19/2016 7:20,60,20,19.79,36.2,-1.13E+00,759.8,98,2,54.33333333,-1.47E+00
2/19/2016 7:30,100,10,19.79,36.1,-1.15E+00,759.85,97.5,2,56,-1.55E+00
2/19/2016 7:40,40,0,19.73,36.15666667,-1.17E+00,759.9,97,2,57.66666667,-1.63E+00
2/19/2016 7:50,40,10,19.73,36.29,-1.18E+00,759.95,96.5,2,59.33333333,-1.72E+00
2/19/2016 8:00,30,0,19.7,36.46666667,-1.20E+00,760,96,2,61,-1.80E+00
2/19/2016 8:10,40,0,19.7,36.4,-9.83E-01,760.05,95.66666667,2.166666667,61.33333333,-1.62E+00
2/19/2016 8:20,30,0,19.7,36.4,-7.67E-01,760.1,95.33333333,2.333333333,61.66666667,-1.43E+00
2/19/2016 8:30,50,0,19.7,36.26666667,-5.50E-01,760.15,95,2.5,62,-1.25E+00
2/19/2016 8:40,60,10,19.7,36.09,-3.33E-01,760.2,94.66666667,2.666666667,62.33333333,-1.07E+00
2/19/2016 8:50,200,0,19.7,36.09,-1.17E-01,760.25,94.33333333,2.833333333,62.66666667,-8.83E-01
2/19/2016 9:00,340,0,19.66666667,36.86,1.00E-01,760.3,94,3,63,-7.00E-01
2/19/2016 9:10,150,0,19.66666667,38.8,4.50E-01,760.3666667,93,2.833333333,56,-5.17E-01
2/19/2016 9:20,120,0,19.63333333,37.8,8.00E-01,760.4333333,92,2.666666667,49,-3.33E-01
2/19/2016 9:30,70,0,19.63333333,37.13333333,1.15E+00,760.5,91,2.5,42,-1.50E-01
2/19/2016 9:40,70,0,19.6,36.83333333,1.50E+00,760.5666667,90,2.333333333,35,3.33E-02
2/19/2016 9:50,90,0,19.6,36.7,1.85E+00,760.6333333,89,2.166666667,28,2.17E-01
2/19/2016 10:00,70,10,19.6,36.73,2.20E+00,760.7,88,2,21,4.00E-01
2/19/2016 10:10,80,0,19.6,36.86333333,2.42E+00,760.75,87.83333333,2.166666667,21.33333333,5.83E-01
2/19/2016 10:20,170,0,19.6,36.86333333,2.63E+00,760.8,87.66666667,2.333333333,21.66666667,7.67E-01
2/19/2016 10:30,700,0,19.6,36.86333333,2.85E+00,760.85,87.5,2.5,22,9.50E-01
2/19/2016 10:40,580,0,19.6,37.1,3.07E+00,760.9,87.33333333,2.666666667,22.33333333,1.13E+00
2/19/2016 10:50,320,10,19.6,37.03,3.28E+00,760.95,87.16666667,2.833333333,22.66666667,1.32E+00
2/19/2016 11:00,280,10,19.6,37.09,3.50E+00,761,87,3,23,1.50E+00
2/19/2016 11:10,260,10,19.6,37.03,3.73E+00,761.0333333,86.66666667,3.166666667,24,1.67E+00
2/19/2016 11:20,350,0,19.6,37.16333333,3.97E+00,761.0666667,86.33333333,3.333333333,25,1.83E+00
2/19/2016 11:30,390,0,19.6,37.2,4.20E+00,761.1,86,3.5,26,2.00E+00
2/19/2016 11:40,270,0,19.6,37.26,4.43E+00,761.1333333,85.66666667,3.666666667,27,2.17E+00
2/19/2016 11:50,320,0,19.7,37.43333333,4.67E+00,761.1666667,85.33333333,3.833333333,28,2.33E+00
2/19/2016 12:00,480,0,19.7,37.63333333,4.90E+00,761.2,85,4,29,2.50E+00
2/19/2016 12:10,610,0,19.89333333,41.96666667,5.12E+00,761.1666667,84,4,29,2.55E+00
2/19/2016 12:20,610,0,20.1,44.23333333,5.33E+00,761.1333333,83,4,29,2.60E+00
2/19/2016 12:30,390,0,20.2,42.19666667,5.55E+00,761.1,82,4,29,2.65E+00
2/19/2016 12:40,340,0,20.26,41.25666667,5.77E+00,761.0666667,81,4,29,2.70E+00
2/19/2016 12:50,240,0,20.32333333,40.42333333,5.98E+00,761.0333333,80,4,29,2.75E+00
2/19/2016 13:00,260,0,20.39,39.89,6.20E+00,761,79,4,29,2.80E+00
2/19/2016 13:10,210,0,20.39,39.49,6.35E+00,760.9333333,77.5,4,30.83333333,2.65E+00
2/19/2016 13:20,140,0,20.39,39.23,6.50E+00,760.8666667,76,4,32.66666667,2.50E+00
2/19/2016 13:30,70,0,20.39,39.42666667,6.65E+00,760.8,74.5,4,34.5,2.35E+00
2/19/2016 13:40,50,0,20.39,39.23333333,6.80E+00,760.7333333,73,4,36.33333333,2.20E+00
2/19/2016 13:50,50,0,20.5,38.72333333,6.95E+00,760.6666667,71.5,4,38.16666667,2.05E+00
2/19/2016 14:00,110,0,20.5,38.47,7.10E+00,760.6,70,4,40,1.90E+00
2/19/2016 14:10,350,0,20.5,38.23,7.05E+00,760.55,69.33333333,4.166666667,40,1.72E+00
2/19/2016 14:20,210,0,20.53333333,38.16333333,7.00E+00,760.5,68.66666667,4.333333333,40,1.53E+00
2/19/2016 14:30,50,0,20.6,38.03,6.95E+00,760.45,68,4.5,40,1.35E+00
2/19/2016 14:40,60,0,20.63333333,38.12666667,6.90E+00,760.4,67.33333333,4.666666667,40,1.17E+00
2/19/2016 14:50,60,0,20.7,38.2,6.85E+00,760.35,66.66666667,4.833333333,40,9.83E-01
2/19/2016 15:00,50,0,20.73,38.16333333,6.80E+00,760.3,66,5,40,8.00E-01
2/19/2016 15:10,330,0,20.79,38.03,6.92E+00,760.3,66.16666667,5,38.16666667,9.33E-01
2/19/2016 15:20,380,0,20.82333333,38.22666667,7.03E+00,760.3,66.33333333,5,36.33333333,1.07E+00
2/19/2016 15:30,280,0,20.89,38.76666667,7.15E+00,760.3,66.5,5,34.5,1.20E+00
2/19/2016 15:40,240,0,20.92666667,39.19333333,7.27E+00,760.3,66.66666667,5,32.66666667,1.33E+00
2/19/2016 15:50,220,0,21,39.32666667,7.38E+00,760.3,66.83333333,5,30.83333333,1.47E+00
2/19/2016 16:00,190,0,21,39.23,7.50E+00,760.3,67,5,29,1.60E+00
2/19/2016 16:10,200,0,21,39.29,7.33E+00,760.25,67.33333333,5,30.83333333,1.53E+00
2/19/2016 16:20,120,0,21,39.22333333,7.17E+00,760.2,67.66666667,5,32.66666667,1.47E+00
2/19/2016 16:30,50,0,21,39.03,7.00E+00,760.15,68,5,34.5,1.40E+00
2/19/2016 16:40,50,0,21,38.83333333,6.83E+00,760.1,68.33333333,5,36.33333333,1.33E+00
2/19/2016 16:50,60,0,21,38.62666667,6.67E+00,760.05,68.66666667,5,38.16666667,1.27E+00
2/19/2016 17:00,40,0,21,38.33333333,6.50E+00,760,69,5,40,1.20E+00
2/19/2016 17:10,50,0,21,38.07,6.33E+00,759.9666667,70.16666667,4.833333333,40,1.27E+00
2/19/2016 17:20,90,0,21,37.9,6.17E+00,759.9333333,71.33333333,4.666666667,40,1.33E+00
2/19/2016 17:30,410,0,20.96333333,37.63333333,6.00E+00,759.9,72.5,4.5,40,1.40E+00
2/19/2016 17:40,320,0,20.89,37.5,5.83E+00,759.8666667,73.66666667,4.333333333,40,1.47E+00
2/19/2016 17:50,310,0,20.89,37.7,5.67E+00,759.8333333,74.83333333,4.166666667,40,1.53E+00
2/19/2016 18:00,280,0,20.82333333,37.7,5.50E+00,759.8,76,4,40,1.60E+00
